HOG	OG	Gene Tree Parent Clade	BLOB	DELA	EAND	HMAN	MVUL	NNAJ	PCOS	SCAV
N1.HOG0015156	OG0013555	n0					MVUL.evm.TU.MV005001800, MVUL.evm.TU.MV005001860			
N1.HOG0015157	OG0013556	n0		DELA.g11580	EAND.evm.TU.Chr03.1397		MVUL.evm.TU.MV011003940	NNAJ.FUN_008967		
N1.HOG0015158	OG0013557	n0			EAND.evm.TU.Chr01.246		MVUL.evm.TU.MV010009710, MVUL.evm.TU.MV010009880	NNAJ.FUN_000533		
N1.HOG0015159	OG0013558	n0					MVUL.evm.TU.MV022005860, MVUL.evm.TU.MV033006090			
N1.HOG0015160	OG0013559	n0					MVUL.evm.TU.MV001022060, MVUL.evm.TU.MV003014550, MVUL.evm.TU.MV010002460			
N1.HOG0015161	OG0013560	n0			EAND.evm.TU.ctg857.4			NNAJ.FUN_028069		
N1.HOG0015162	OG0013562	n0			EAND.evm.TU.Chr10.684		MVUL.evm.TU.MV022005890, MVUL.evm.TU.MV028003680			
N1.HOG0015163	OG0013563	n0		DELA.g12185	EAND.evm.TU.ctg3413.2, EAND.evm.TU.ctg4557.1			NNAJ.FUN_031780		
N1.HOG0015164	OG0013564	n0			EAND.evm.TU.Chr09.527			NNAJ.FUN_018642		
N1.HOG0015165	OG0013565	n0			EAND.evm.TU.Chr03.2217		MVUL.evm.TU.MV006011770, MVUL.evm.TU.MV011001290	NNAJ.FUN_010660		
N1.HOG0015166	OG0013566	n0		DELA.g11280						
N1.HOG0015167	OG0013567	n0			EAND.evm.TU.ctg857.3		MVUL.evm.TU.MV007011570, MVUL.evm.TU.MV019000610	NNAJ.FUN_028070		
N1.HOG0015168	OG0013568	n0						NNAJ.FUN_018681		
N1.HOG0015169	OG0013569	n0		DELA.g5416	EAND.evm.TU.Chr02.1483		MVUL.evm.TU.MV001008660	NNAJ.FUN_023776		
N1.HOG0015170	OG0013570	n0			EAND.evm.TU.Chr02.2078		MVUL.evm.TU.MV019008210, MVUL.evm.TU.MV054000180	NNAJ.FUN_037952		
N1.HOG0015171	OG0013571	n0			EAND.evm.TU.Chr01.1053		MVUL.evm.TU.MV010000330, MVUL.evm.TU.MV017000560	NNAJ.FUN_001811		
N1.HOG0015172	OG0013572	n0			EAND.evm.TU.Chr03.2903		MVUL.evm.TU.MV008010320, MVUL.evm.TU.MV014006750	NNAJ.FUN_011933		
N1.HOG0015173	OG0013573	n0			EAND.evm.TU.Chr02.3336		MVUL.evm.TU.MV006005230, MVUL.evm.TU.MV011007990	NNAJ.FUN_040013		
N1.HOG0015174	OG0013574	n0			EAND.evm.TU.Chr02.2368					
N1.HOG0015175	OG0013575	n0			EAND.evm.TU.Chr02.2367		MVUL.evm.TU.MV007007400, MVUL.evm.TU.MV019004530	NNAJ.FUN_038425		
N1.HOG0015176	OG0013576	n0			EAND.evm.TU.Chr01.2063			NNAJ.FUN_003740		
N1.HOG0015177	OG0013577	n0						NNAJ.FUN_001668		
N1.HOG0015178	OG0013578	n0		DELA.g3467			MVUL.evm.TU.MV038005560	NNAJ.FUN_002647		
N1.HOG0015179	OG0013579	n0			EAND.evm.TU.Chr07.1822		MVUL.evm.TU.MV005013430, MVUL.evm.TU.MV020003290			
N1.HOG0015180	OG0013580	n0			EAND.evm.TU.Chr08.1201			NNAJ.FUN_046215		
N1.HOG0015181	OG0013581	n0					MVUL.evm.TU.MV019006450, MVUL.evm.TU.MV038006610	NNAJ.FUN_023210		
N1.HOG0015182	OG0013582	n0			EAND.evm.TU.Chr01.1466		MVUL.evm.TU.MV038005320	NNAJ.FUN_002447		
N1.HOG0015183	OG0013583	n0						NNAJ.FUN_031517		
N1.HOG0015184	OG0013584	n0					MVUL.evm.TU.MV039005290	NNAJ.FUN_033649		
N1.HOG0015185	OG0013585	n0					MVUL.evm.TU.MV013010810	NNAJ.FUN_040793		
N1.HOG0015186	OG0013586	n0		DELA.g4795, DELA.g5720						
N1.HOG0015187	OG0013588	n0		DELA.g10617, DELA.g4016			MVUL.evm.TU.MV001010320			
N1.HOG0015188	OG0013589	n0					MVUL.evm.TU.MV009001070, MVUL.evm.TU.MV015000600	NNAJ.FUN_035291, NNAJ.FUN_035293		
N1.HOG0015189	OG0013590	n0			EAND.evm.TU.ctg3154.2			NNAJ.FUN_034937		
N1.HOG0015190	OG0013593	n0					MVUL.evm.TU.MV011001810, MVUL.evm.TU.MV011001830, MVUL.evm.TU.MV130000070			
N1.HOG0015191	OG0013594	n0			EAND.evm.TU.Chr06.1927		MVUL.evm.TU.MV001016730	NNAJ.FUN_047620		
N1.HOG0015192	OG0013595	n0			EAND.evm.TU.Chr02.1084		MVUL.evm.TU.MV004006550	NNAJ.FUN_037247		
N1.HOG0015193	OG0013596	n0			EAND.evm.TU.Chr10.778		MVUL.evm.TU.MV002012580			
N1.HOG0015194	OG0013597	n0		DELA.g8896						
N1.HOG0015195	OG0013599	n0						NNAJ.FUN_040462		
N1.HOG0015196	OG0013600	n0			EAND.evm.TU.Chr03.2490		MVUL.evm.TU.MV008007320, MVUL.evm.TU.MV014003390			
N1.HOG0015197	OG0013601	n0			EAND.evm.TU.Chr04.2506		MVUL.evm.TU.MV020000730, MVUL.evm.TU.MV024011170	NNAJ.FUN_020342		
N1.HOG0015198	OG0013602	n0		DELA.g13766	EAND.evm.TU.Chr03.2393, EAND.evm.TU.Chr04.1487			NNAJ.FUN_022200		
N1.HOG0015199	OG0013603	n0		DELA.g11003						
N1.HOG0015200	OG0013604	n0		DELA.g3179	EAND.evm.TU.Chr08.887		MVUL.evm.TU.MV027006870	NNAJ.FUN_033127		
N1.HOG0015201	OG0013605	n0					MVUL.evm.TU.MV007010010			
N1.HOG0015202	OG0013607	n0			EAND.evm.TU.Chr10.1411		MVUL.evm.TU.MV032001360, MVUL.evm.TU.MV032001370	NNAJ.FUN_026039		
N1.HOG0015203	OG0013608	n0			EAND.evm.TU.Chr09.884		MVUL.evm.TU.MV009003820, MVUL.evm.TU.MV015008780	NNAJ.FUN_017933		
N1.HOG0015204	OG0013609	n0			EAND.evm.TU.Chr11.650		MVUL.evm.TU.MV002000740			
N1.HOG0015205	OG0013612	n0			EAND.evm.TU.Chr01.3322		MVUL.evm.TU.MV001029510, MVUL.evm.TU.MV041006880	NNAJ.FUN_024759		
N1.HOG0015206	OG0013614	n0		DELA.g10575			MVUL.evm.TU.MV001009870			
N1.HOG0015207	OG0013615	n0			EAND.evm.TU.Chr07.1983		MVUL.evm.TU.MV010007200, MVUL.evm.TU.MV017008260	NNAJ.FUN_015827		
N1.HOG0015208	OG0013616	n0		DELA.g13911	EAND.evm.TU.Chr04.1394		MVUL.evm.TU.MV005007730	NNAJ.FUN_022403		
N1.HOG0015209	OG0013617	n0		DELA.g9572	EAND.evm.TU.Chr02.2069			NNAJ.FUN_037941		
N1.HOG0015210	OG0013618	n0			EAND.evm.TU.Chr02.2352		MVUL.evm.TU.MV007007580, MVUL.evm.TU.MV019004390	NNAJ.FUN_038396		
N1.HOG0015211	OG0013619	n0		DELA.g4116, DELA.g7590						
N1.HOG0015212	OG0013620	n0			EAND.evm.TU.Chr03.1069			NNAJ.FUN_008678		
N1.HOG0015213	OG0013621	n0			EAND.evm.TU.Chr03.1068		MVUL.evm.TU.MV025009650	NNAJ.FUN_008679		
N1.HOG0015214	OG0013622	n0					MVUL.evm.TU.MV035002370	NNAJ.FUN_041642, NNAJ.FUN_042579		
N1.HOG0015215	OG0013623	n0						NNAJ.FUN_037207		
N1.HOG0015216	OG0013624	n0			EAND.evm.TU.Chr08.1097		MVUL.evm.TU.MV016005130	NNAJ.FUN_046052, NNAJ.FUN_046053		
N1.HOG0015217	OG0013625	n0		DELA.g11446	EAND.evm.TU.Chr03.2040		MVUL.evm.TU.MV006009100	NNAJ.FUN_010325		
N1.HOG0015218	OG0013626	n0			EAND.evm.TU.Chr09.1866		MVUL.evm.TU.MV029007280	NNAJ.FUN_016317		
N1.HOG0015219	OG0013627	n0			EAND.evm.TU.Chr03.164		MVUL.evm.TU.MV018001090	NNAJ.FUN_045085, NNAJ.FUN_045087		
N1.HOG0015220	OG0013628	n0		DELA.g9967			MVUL.evm.TU.MV036000260			
N1.HOG0015221	OG0013629	n0			EAND.evm.TU.Chr03.2949			NNAJ.FUN_012001, NNAJ.FUN_012003, NNAJ.FUN_012004		
N1.HOG0015222	OG0013630	n0			EAND.evm.TU.Chr09.1751		MVUL.evm.TU.MV029008080	NNAJ.FUN_016481, NNAJ.FUN_016482		
N1.HOG0015223	OG0013631	n0			EAND.evm.TU.Chr03.2737		MVUL.evm.TU.MV008012380	NNAJ.FUN_011627, NNAJ.FUN_011628		
N1.HOG0015224	OG0013632	n0					MVUL.evm.TU.MV003013650, MVUL.evm.TU.MV115000020			
N1.HOG0015225	OG0013633	n0		DELA.g105			MVUL.evm.TU.MV033004850	NNAJ.FUN_043539		
N1.HOG0015226	OG0013634	n0			EAND.evm.TU.Chr01.754		MVUL.evm.TU.MV017005000, MVUL.evm.TU.MV017005010	NNAJ.FUN_001211		
N1.HOG0015227	OG0013635	n0			EAND.evm.TU.Chr04.2999		MVUL.evm.TU.MV024004060	NNAJ.FUN_021434		
N1.HOG0015228	OG0013636	n0			EAND.evm.TU.ctg5325.1					
N1.HOG0015229	OG0013637	n0					MVUL.evm.TU.MV041004720			
N1.HOG0015230	OG0013638	n0					MVUL.evm.TU.MV018002630, MVUL.evm.TU.MV023002710			
N1.HOG0015231	OG0013639	n0					MVUL.evm.TU.MV002003140, MVUL.evm.TU.MV034007880			
N1.HOG0015232	OG0013640	n0		DELA.g966	EAND.evm.TU.Chr06.686			NNAJ.FUN_004644, NNAJ.FUN_041210		
N1.HOG0015233	OG0013641	n0					MVUL.evm.TU.MV004010120	NNAJ.FUN_040821		
N1.HOG0015234	OG0013642	n0		DELA.g315	EAND.evm.TU.Chr08.1753		MVUL.evm.TU.MV018005540	NNAJ.FUN_046982		
N1.HOG0015235	OG0013643	n0		DELA.g8095						
N1.HOG0015236	OG0013644	n0		DELA.g6771	EAND.evm.TU.Chr07.909		MVUL.evm.TU.MV016003290			
N1.HOG0015237	OG0013646	n0			EAND.evm.TU.Chr07.379		MVUL.evm.TU.MV012004340, MVUL.evm.TU.MV016006500	NNAJ.FUN_013003		
N1.HOG0015238	OG0013647	n0		DELA.g6426	EAND.evm.TU.Chr07.796		MVUL.evm.TU.MV016003680	NNAJ.FUN_013741		
N1.HOG0015239	OG0013648	n0		DELA.g1319	EAND.evm.TU.Chr01.909		MVUL.evm.TU.MV010004270	NNAJ.FUN_001560		
N1.HOG0015240	OG0013650	n0						NNAJ.FUN_002601, NNAJ.FUN_032703		
N1.HOG0015241	OG0013651	n0		DELA.g4941	EAND.evm.TU.Chr07.1814		MVUL.evm.TU.MV030001500	NNAJ.FUN_015565		
N1.HOG0015242	OG0013652	n0			EAND.evm.TU.Chr03.2736			NNAJ.FUN_011624		
N1.HOG0015243	OG0013653	n0					MVUL.evm.TU.MV001014090, MVUL.evm.TU.MV038001960			
N1.HOG0015244	OG0013654	n0						NNAJ.FUN_033243, NNAJ.FUN_035954		
N1.HOG0015245	OG0013655	n0		DELA.g7367						
N1.HOG0015246	OG0013656	n0			EAND.evm.TU.Chr03.2770		MVUL.evm.TU.MV014005500	NNAJ.FUN_011682, NNAJ.FUN_035284		
N1.HOG0015247	OG0013657	n0			EAND.evm.TU.Chr01.2258		MVUL.evm.TU.MV030007130	NNAJ.FUN_004084, NNAJ.FUN_021489		
N1.HOG0015248	OG0013658	n0		DELA.g13328	EAND.evm.TU.Chr06.1859			NNAJ.FUN_043513		
N1.HOG0015249	OG0013659	n0					MVUL.evm.TU.MV015007750			
N1.HOG0015250	OG0013660	n0					MVUL.evm.TU.MV032007260			
N1.HOG0015251	OG0013661	n0			EAND.evm.TU.Chr10.373		MVUL.evm.TU.MV007010400, MVUL.evm.TU.MV019001530	NNAJ.FUN_027658		
N1.HOG0015252	OG0013662	n0			EAND.evm.TU.Chr10.222, EAND.evm.TU.ctg5004.1					
N1.HOG0015253	OG0013663	n0		DELA.g2441				NNAJ.FUN_045831		
N1.HOG0015254	OG0013665	n0			EAND.evm.TU.Chr07.1361			NNAJ.FUN_014768		
N1.HOG0015255	OG0013666	n0		DELA.g4496	EAND.evm.TU.Chr03.875		MVUL.evm.TU.MV034002430	NNAJ.FUN_031146		
N1.HOG0015256	OG0013667	n0		DELA.g13096, DELA.g5483	EAND.evm.TU.Chr10.601					
N1.HOG0015257	OG0013669	n0		DELA.g14842						
N1.HOG0015258	OG0013670	n0						NNAJ.FUN_030830		
N1.HOG0015259	OG0013671	n0		DELA.g691						
N1.HOG0015260	OG0013672	n0			EAND.evm.TU.Chr01.1621					
N1.HOG0015261	OG0013673	n0			EAND.evm.TU.Chr02.1129		MVUL.evm.TU.MV013003980, MVUL.evm.TU.MV013003990	NNAJ.FUN_037184		
N1.HOG0015262	OG0013674	n0			EAND.evm.TU.Chr07.1906			NNAJ.FUN_015706		
N1.HOG0015263	OG0013675	n0					MVUL.evm.TU.MV038001670	NNAJ.FUN_003334		
N1.HOG0015264	OG0013676	n0						NNAJ.FUN_013433		
N1.HOG0015265	OG0013677	n0						NNAJ.FUN_011466		
N1.HOG0015266	OG0013678	n0					MVUL.evm.TU.MV037000590	NNAJ.FUN_004758		
N1.HOG0015267	OG0013679	n0		DELA.g2161	EAND.evm.TU.Chr03.896			NNAJ.FUN_031098		
N1.HOG0015268	OG0013680	n0		DELA.g4204	EAND.evm.TU.Chr11.902		MVUL.evm.TU.MV001020160	NNAJ.FUN_028301		
N1.HOG0015269	OG0013681	n0		DELA.g5816	EAND.evm.TU.Chr08.63		MVUL.evm.TU.MV022008260	NNAJ.FUN_031679		
N1.HOG0015270	OG0013682	n0			EAND.evm.TU.Chr03.326, EAND.evm.TU.Chr09.420					
N1.HOG0015271	OG0013683	n0			EAND.evm.TU.Chr10.963			NNAJ.FUN_026712, NNAJ.FUN_026713, NNAJ.FUN_026714		
N1.HOG0015272	OG0013684	n0			EAND.evm.TU.Chr04.1689		MVUL.evm.TU.MV005009250	NNAJ.FUN_021841, NNAJ.FUN_021842		
N1.HOG0015273	OG0013685	n0					MVUL.evm.TU.MV002015510, MVUL.evm.TU.MV008002830			
N1.HOG0015274	OG0013686	n0		DELA.g5347						
N1.HOG0015275	OG0013687	n0		DELA.g7541						
N1.HOG0015276	OG0013688	n0			EAND.evm.TU.Chr02.397		MVUL.evm.TU.MV009012550, MVUL.evm.TU.MV015009510	NNAJ.FUN_036378		
N1.HOG0015277	OG0013689	n0		DELA.g215				NNAJ.FUN_044596		
N1.HOG0015278	OG0013690	n0			EAND.evm.TU.Chr02.2703		MVUL.evm.TU.MV006003480	NNAJ.FUN_038953		
N1.HOG0015279	OG0013691	n0					MVUL.evm.TU.MV007011660			
N1.HOG0015280	OG0013693	n0		DELA.g1127	EAND.evm.TU.Chr06.1171		MVUL.evm.TU.MV038005830	NNAJ.FUN_040481		
N1.HOG0015281	OG0013694	n0		DELA.g208	EAND.evm.TU.Chr03.707		MVUL.evm.TU.MV034004020	NNAJ.FUN_044639		
N1.HOG0015282	OG0013695	n0					MVUL.evm.TU.MV041006360			
N1.HOG0015283	OG0013696	n0		DELA.g12100				NNAJ.FUN_001665		
N1.HOG0015284	OG0013697	n0		DELA.g1001						
N1.HOG0015285	OG0013698	n0		DELA.g1000						
N1.HOG0015286	OG0013699	n0			EAND.evm.TU.Chr06.1892			NNAJ.FUN_043475		
N1.HOG0015287	OG0013700	n0						NNAJ.FUN_007327, NNAJ.FUN_037245		
N1.HOG0015288	OG0013701	n0						NNAJ.FUN_015729		
N1.HOG0015289	OG0013702	n0					MVUL.evm.TU.MV007001620	NNAJ.FUN_035073, NNAJ.FUN_040203, NNAJ.FUN_040205		
N1.HOG0015290	OG0013703	n0					MVUL.evm.TU.MV009008130			
N1.HOG0015291	OG0013704	n0			EAND.evm.TU.Chr02.279		MVUL.evm.TU.MV015000290			
N1.HOG0015292	OG0013705	n0			EAND.evm.TU.Chr10.1206		MVUL.evm.TU.MV032004750	NNAJ.FUN_026304, NNAJ.FUN_026305		
N1.HOG0015293	OG0013706	n0			EAND.evm.TU.Chr07.664		MVUL.evm.TU.MV012001850, MVUL.evm.TU.MV016004220	NNAJ.FUN_013496		
N1.HOG0015294	OG0013707	n0					MVUL.evm.TU.MV001009220	NNAJ.FUN_022750		
N1.HOG0015295	OG0013708	n0		DELA.g7406						
N1.HOG0015296	OG0013709	n0			EAND.evm.TU.Chr04.1525		MVUL.evm.TU.MV005011070	NNAJ.FUN_022126		
N1.HOG0015297	OG0013710	n0					MVUL.evm.TU.MV026006640	NNAJ.FUN_017042		
N1.HOG0015298	OG0013711	n0			EAND.evm.TU.Chr06.945					
N1.HOG0015299	OG0013712	n0			EAND.evm.TU.Chr04.431		MVUL.evm.TU.MV028000230			
N1.HOG0015300	OG0013713	n0			EAND.evm.TU.Chr10.1976		MVUL.evm.TU.MV032002740			
N1.HOG0015301	OG0013714	n0			EAND.evm.TU.Chr07.2272, EAND.evm.TU.Chr07.2274		MVUL.evm.TU.MV002018790			
N1.HOG0015302	OG0013715	n0			EAND.evm.TU.Chr01.976		MVUL.evm.TU.MV010003430	NNAJ.FUN_001673		
N1.HOG0015303	OG0013717	n0					MVUL.evm.TU.MV017004130, MVUL.evm.TU.MV021000060, MVUL.evm.TU.MV022008430			
N1.HOG0015304	OG0013718	n0						NNAJ.FUN_008954		
N1.HOG0015305	OG0013719	n0		DELA.g3735			MVUL.evm.TU.MV027001300			
N1.HOG0015306	OG0013720	n0		DELA.g14790			MVUL.evm.TU.MV008007870	NNAJ.FUN_001915		
N1.HOG0015307	OG0013721	n0			EAND.evm.TU.Chr04.25, EAND.evm.TU.Chr11.76		MVUL.evm.TU.MV013012000			
N1.HOG0015308	OG0013722	n0			EAND.evm.TU.Chr07.1663			NNAJ.FUN_015302		
N1.HOG0015309	OG0013723	n0					MVUL.evm.TU.MV001025250			
N1.HOG0015310	OG0013724	n0		DELA.g10748						
N1.HOG0015311	OG0013725	n0					MVUL.evm.TU.MV021004220	NNAJ.FUN_041784		
N1.HOG0015312	OG0013726	n0			EAND.evm.TU.ctg1929.2		MVUL.evm.TU.MV017004620	NNAJ.FUN_001024		
N1.HOG0015313	OG0013727	n0					MVUL.evm.TU.MV008002020			
N1.HOG0015314	OG0013728	n0			EAND.evm.TU.Chr07.811		MVUL.evm.TU.MV012002290	NNAJ.FUN_013708		
N1.HOG0015315	OG0013729	n0			EAND.evm.TU.Chr06.1742		MVUL.evm.TU.MV033003950	NNAJ.FUN_043765		
N1.HOG0015316	OG0013730	n0		DELA.g1052						
N1.HOG0015317	OG0013731	n0		DELA.g707						
N1.HOG0015318	OG0013732	n0			EAND.evm.TU.Chr08.1640		MVUL.evm.TU.MV023008510	NNAJ.FUN_046814		
N1.HOG0015319	OG0013733	n0			EAND.evm.TU.Chr09.1018					
N1.HOG0015320	OG0013734	n0			EAND.evm.TU.Chr09.1017			NNAJ.FUN_017671		
N1.HOG0015321	OG0013735	n0			EAND.evm.TU.Chr04.2314		MVUL.evm.TU.MV031004860	NNAJ.FUN_020643		
N1.HOG0015322	OG0013736	n0			EAND.evm.TU.Chr04.2930		MVUL.evm.TU.MV006008390, MVUL.evm.TU.MV020005900	NNAJ.FUN_019680		
N1.HOG0015323	OG0013737	n0		DELA.g13608	EAND.evm.TU.ctg1992.1					
N1.HOG0015324	OG0013738	n0			EAND.evm.TU.Chr06.1100		MVUL.evm.TU.MV038006210	NNAJ.FUN_040388		
N1.HOG0015325	OG0013739	n0			EAND.evm.TU.Chr04.554					
N1.HOG0015326	OG0013740	n0			EAND.evm.TU.ctg6261.1			NNAJ.FUN_031541		
N1.HOG0015327	OG0013741	n0			EAND.evm.TU.Chr04.1551		MVUL.evm.TU.MV005011340	NNAJ.FUN_022084		
N1.HOG0015328	OG0013742	n0					MVUL.evm.TU.MV016004880	NNAJ.FUN_012733		
N1.HOG0015329	OG0013743	n0					MVUL.evm.TU.MV024008090			
N1.HOG0015330	OG0013744	n0					MVUL.evm.TU.MV031008160	NNAJ.FUN_030078		
N1.HOG0015331	OG0013745	n0					MVUL.evm.TU.MV020003790			
N1.HOG0015332	OG0013746	n0		DELA.g8456			MVUL.evm.TU.MV036004310			
N1.HOG0015333	OG0013747	n0		DELA.g804	EAND.evm.TU.Chr04.1355			NNAJ.FUN_022423		
N1.HOG0015334	OG0013748	n0			EAND.evm.TU.Chr06.1584		MVUL.evm.TU.MV035000270	NNAJ.FUN_043310		
N1.HOG0015335	OG0013749	n0		DELA.g5136						
N1.HOG0015336	OG0013750	n0			EAND.evm.TU.Chr01.169			NNAJ.FUN_000706		
N1.HOG0015337	OG0013751	n0					MVUL.evm.TU.MV016004060			
N1.HOG0015338	OG0013752	n0					MVUL.evm.TU.MV019001570	NNAJ.FUN_027651		
N1.HOG0015339	OG0013753	n0		DELA.g6609						
N1.HOG0015340	OG0013754	n0			EAND.evm.TU.Chr03.2801		MVUL.evm.TU.MV014005880			
N1.HOG0015341	OG0013755	n0						NNAJ.FUN_045712		
N1.HOG0015342	OG0013756	n0		DELA.g13862						
N1.HOG0015343	OG0013757	n0		DELA.g3571						
N1.HOG0015344	OG0013758	n0			EAND.evm.TU.Chr08.1256		MVUL.evm.TU.MV012005970	NNAJ.FUN_047238		
N1.HOG0015345	OG0013759	n0		DELA.g9959			MVUL.evm.TU.MV001033120	NNAJ.FUN_024376		
N1.HOG0015346	OG0013760	n0			EAND.evm.TU.Chr04.1836		MVUL.evm.TU.MV031000940			
N1.HOG0015347	OG0013761	n0					MVUL.evm.TU.MV041004180			
N1.HOG0015348	OG0013762	n0		DELA.g1148	EAND.evm.TU.Chr06.1239		MVUL.evm.TU.MV040002100	NNAJ.FUN_040590		
N1.HOG0015349	OG0013763	n0		DELA.g1062						
N1.HOG0015350	OG0013764	n0			EAND.evm.TU.Chr11.47		MVUL.evm.TU.MV039001230, MVUL.evm.TU.MV039001240	NNAJ.FUN_029940		
N1.HOG0015351	OG0013765	n0		DELA.g14788	EAND.evm.TU.Chr03.1358			NNAJ.FUN_009044		
N1.HOG0015352	OG0013766	n0			EAND.evm.TU.Chr08.1238		MVUL.evm.TU.MV016007960	NNAJ.FUN_047267		
N1.HOG0015353	OG0013767	n0		DELA.g4639	EAND.evm.TU.Chr04.1164			NNAJ.FUN_022688		
N1.HOG0015354	OG0013768	n0			EAND.evm.TU.Chr03.2664		MVUL.evm.TU.MV014000530	NNAJ.FUN_011513		
N1.HOG0015355	OG0013769	n0			EAND.evm.TU.Chr10.802		MVUL.evm.TU.MV003008960	NNAJ.FUN_026952		
N1.HOG0015356	OG0013770	n0		DELA.g1344				NNAJ.FUN_041157		
N1.HOG0015357	OG0013771	n0			EAND.evm.TU.Chr10.1793			NNAJ.FUN_025593		
N1.HOG0015358	OG0013772	n0			EAND.evm.TU.Chr01.1712		MVUL.evm.TU.MV040007710	NNAJ.FUN_003012		
N1.HOG0015359	OG0013773	n0			EAND.evm.TU.Chr10.574		MVUL.evm.TU.MV038006400	NNAJ.FUN_027259		
N1.HOG0015360	OG0013774	n0		DELA.g10579						
N1.HOG0015361	OG0013775	n0			EAND.evm.TU.Chr04.2043			NNAJ.FUN_021192		
N1.HOG0015362	OG0013776	n0			EAND.evm.TU.Chr06.1513					
N1.HOG0015363	OG0013777	n0			EAND.evm.TU.Chr06.600		MVUL.evm.TU.MV003011710	NNAJ.FUN_041334		
N1.HOG0015364	OG0013778	n0			EAND.evm.TU.Chr02.822		MVUL.evm.TU.MV005014000	NNAJ.FUN_037643		
N1.HOG0015365	OG0013779	n0			EAND.evm.TU.ctg426.46			NNAJ.FUN_031546		
N1.HOG0015366	OG0013780	n0		DELA.g14848						
N1.HOG0015367	OG0013781	n0			EAND.evm.TU.Chr08.5		MVUL.evm.TU.MV001012090			
N1.HOG0015368	OG0013782	n0			EAND.evm.TU.Chr05.1047		MVUL.evm.TU.MV005000060	NNAJ.FUN_007016		
N1.HOG0015369	OG0013783	n0					MVUL.evm.TU.MV007000130	NNAJ.FUN_005913		
N1.HOG0015370	OG0013784	n0			EAND.evm.TU.Chr06.1842		MVUL.evm.TU.MV035004650	NNAJ.FUN_043542		
N1.HOG0015371	OG0013785	n0			EAND.evm.TU.ctg3469.2					
N1.HOG0015372	OG0013786	n0			EAND.evm.TU.Chr01.1149					
N1.HOG0015373	OG0013787	n0					MVUL.evm.TU.MV006009700			
N1.HOG0015374	OG0013788	n0						NNAJ.FUN_033386		
N1.HOG0015375	OG0013789	n0			EAND.evm.TU.Chr02.770			NNAJ.FUN_037744		
N1.HOG0015376	OG0013790	n0					MVUL.evm.TU.MV005006370			
N1.HOG0015377	OG0013791	n0			EAND.evm.TU.Chr04.2872		MVUL.evm.TU.MV020006520			
N1.HOG0015378	OG0013792	n0					MVUL.evm.TU.MV006010420	NNAJ.FUN_010715, NNAJ.FUN_010716		
N1.HOG0015379	OG0013793	n0						NNAJ.FUN_020838		
N1.HOG0015380	OG0013794	n0			EAND.evm.TU.Chr01.489			NNAJ.FUN_000344, NNAJ.FUN_000354		
N1.HOG0015381	OG0013795	n0			EAND.evm.TU.Chr03.828		MVUL.evm.TU.MV002008650	NNAJ.FUN_031247		
N1.HOG0015382	OG0013796	n0		DELA.g7141						
N1.HOG0015383	OG0013797	n0					MVUL.evm.TU.MV020008500	NNAJ.FUN_021058		
N1.HOG0015384	OG0013798	n0		DELA.g12251						
N1.HOG0015385	OG0013799	n0		DELA.g12252	EAND.evm.TU.Chr06.822		MVUL.evm.TU.MV004012300			
N1.HOG0015386	OG0013800	n0		DELA.g5852			MVUL.evm.TU.MV027005370	NNAJ.FUN_032306		
N1.HOG0015387	OG0013801	n0						NNAJ.FUN_017774		
N1.HOG0015388	OG0013802	n0			EAND.evm.TU.Chr07.50			NNAJ.FUN_012679, NNAJ.FUN_012680		
N1.HOG0015389	OG0013803	n0		DELA.g14069						
N1.HOG0015390	OG0013804	n0			EAND.evm.TU.Chr04.2217			NNAJ.FUN_020816		
N1.HOG0015391	OG0013805	n0		DELA.g2499						
N1.HOG0015392	OG0013806	n0		DELA.g8358	EAND.evm.TU.Chr07.673			NNAJ.FUN_013507		
N1.HOG0015393	OG0013807	n0			EAND.evm.TU.Chr02.224		MVUL.evm.TU.MV015010620	NNAJ.FUN_036037		
N1.HOG0015394	OG0013808	n0			EAND.evm.TU.Chr05.1290		MVUL.evm.TU.MV004002980	NNAJ.FUN_006506		
N1.HOG0015395	OG0013809	n0					MVUL.evm.TU.MV025008170	NNAJ.FUN_028869		
N1.HOG0015396	OG0013810	n0		DELA.g7336			MVUL.evm.TU.MV015009960			
N1.HOG0015397	OG0013811	n0			EAND.evm.TU.Chr10.356, EAND.evm.TU.Chr10.357			NNAJ.FUN_027618		
N1.HOG0015398	OG0013812	n0			EAND.evm.TU.Chr10.358		MVUL.evm.TU.MV019001700			
N1.HOG0015399	OG0013813	n0		DELA.g8049	EAND.evm.TU.Chr03.1289			NNAJ.FUN_047302		
N1.HOG0015400	OG0013814	n0					MVUL.evm.TU.MV001006810	NNAJ.FUN_021982, NNAJ.FUN_039553		
N1.HOG0015401	OG0013815	n0		DELA.g10319, DELA.g1489, DELA.g505						
N1.HOG0015402	OG0013834	n0		DELA.g14931						
N1.HOG0015403	OG0013840	n0		DELA.g10437						
N1.HOG0015404	OG0013842	n0		DELA.g10803						
N1.HOG0015405	OG0013849	n0			EAND.evm.TU.Chr02.1122, EAND.evm.TU.ctg3777.3			NNAJ.FUN_037191		
N1.HOG0015406	OG0013853	n0		DELA.g9707						
N1.HOG0015407	OG0013858	n0		DELA.g6524			MVUL.evm.TU.MV012010350	NNAJ.FUN_013181		
